[115, 52, 41, 43]	1
[70, 58, 115, 29]	1
[76, 53, 127, 31]	1
[95, 90, 85, 111]	1
[87, 2, 43, 31]	1
[67, 41, 110, 123]	1
[34, 43, 76, 126]	1
[78, 87, 52, 121]	1
[76, 100, 89, 108]	1
[20, 28, 118]	1
[28, 3, 126, 43]	1
[121, 36, 52, 126]	1
[41, 44, 82, 62]	1
[106, 3, 113, 70]	1
[115, 120, 41, 36]	1
[90, 85, 77]	1
[55, 82, 29, 45]	1
[99, 70, 121, 126]	1
[24, 62, 1, 112]	1
[59, 99, 4, 36]	1
[35, 109, 39, 76]	1
[62, 44, 28, 32]	1
[76, 29, 109, 127]	1
[52, 100, 39, 121]	1
[40, 50, 46, 28]	1
[23, 1, 36, 126]	1
[93, 127, 28, 99]	1
[41, 1, 106, 76]	1
[28, 118, 95, 54]	1
[109, 99, 29, 76]	1
[105, 109, 14, 112]	1
[41, 118, 49, 123]	1
[75, 28, 30, 7]	1
[105, 46, 109]	1
[112, 41, 49, 76]	1
[6, 112, 64, 109]	1
[39, 93, 36, 62]	1
[52, 32, 115]	1
[62, 52, 109, 70]	1
[85, 35, 114, 28]	1
[70, 66, 76, 34]	1
[43, 59, 48]	1
[44, 3, 93, 39]	1
[87, 39, 95, 101]	1
[41, 109, 86, 29]	1
[34, 66, 128, 55]	1
[122, 46, 59, 130]	1
[29, 53, 48, 126]	1
[130, 99, 57, 4]	1
[2, 93, 81, 112]	1
[106, 40, 83]	1
[82, 31, 118, 105]	1
[62, 109, 23, 82]	1
[65, 43, 118, 40]	1
[70, 26, 76, 107]	1
[35, 28, 126, 59]	1
[46, 90, 70, 93]	1
[70, 126, 41, 93]	1
[128, 31, 3, 61]	1
[29, 52, 31, 58]	1
[76, 106, 81, 28]	1
[93, 43, 112, 47]	1
[99, 40, 41]	1
[109, 100, 123, 46]	1
[109, 96, 70, 28]	1
[29, 31, 126, 49]	1
[56, 39, 4]	1
[32, 44, 49, 107]	1
[34, 59, 23, 113]	1
[128, 31, 39, 34]	1
[82, 62, 41, 35]	1
[125, 127, 47]	1
[61, 70, 36, 64]	1
